image_id,split,label,label_id,source_dataset,source_version,source_original_split,source_original_label,source_project_relative_path,source_dataset_relative_path,selected_relative_path,source_sha256,copied_sha256,selection_rank,file_size_bytes,width,height,mode,format
cifake_v3_train_real_0056,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3249 (5).jpg,train/REAL/3249 (5).jpg,data/raw/prototype/real/cifake_v3_train_real_0056.jpg,a4d1bebe85b0a08d217ae55eee668c829982a6f63bf415a48c19b2617186a946,a4d1bebe85b0a08d217ae55eee668c829982a6f63bf415a48c19b2617186a946,003a630783a78f6efb577f7386148226a9ca845ce07fc4eba68c0c441a5a9f06,943,32,32,RGB,JPEG
cifake_v3_train_real_0057,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3614 (8).jpg,train/REAL/3614 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0057.jpg,f145124b47136558aeeb27ef84f71b7d8fd62abd281e78fb586618227dcf86a6,f145124b47136558aeeb27ef84f71b7d8fd62abd281e78fb586618227dcf86a6,003ab4a8e3d7e7583564fd40e383cb25c80f09305c5ac2b1b98bea62d3116ca3,940,32,32,RGB,JPEG
cifake_v3_train_real_0058,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1845 (9).jpg,train/REAL/1845 (9).jpg,data/raw/prototype/real/cifake_v3_train_real_0058.jpg,b254caf3820bcd622ebc8b44dda9d5eaeeea883be74589cc11355f3b38a5d1f4,b254caf3820bcd622ebc8b44dda9d5eaeeea883be74589cc11355f3b38a5d1f4,003cf0a055ef3d42e1a84d707ce91a7329213c512dfb21660717e810c55016f1,854,32,32,RGB,JPEG
cifake_v3_train_real_0059,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4510 (10).jpg,train/REAL/4510 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0059.jpg,a404c37d0303116b629bcb101f97046884870f5ae88e9e0ffd52b7385155af2d,a404c37d0303116b629bcb101f97046884870f5ae88e9e0ffd52b7385155af2d,003d917a8f5e232801ad343df3728e8f4fab1d0e28270f211247ec971638248c,959,32,32,RGB,JPEG
cifake_v3_train_real_0060,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2532 (7).jpg,train/REAL/2532 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0060.jpg,0469bd42b2e59a9ed8524d7bf25258ad0def3fa621bb7005d19e81874b06c6f0,0469bd42b2e59a9ed8524d7bf25258ad0def3fa621bb7005d19e81874b06c6f0,003e6f0c6463944df9598e6eeb70dafccd73de010b3345907cda3cf220760c19,891,32,32,RGB,JPEG
cifake_v3_train_real_0061,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0818 (10).jpg,train/REAL/0818 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0061.jpg,f2aa315a0836ff79f868e089ae469bdc29d179f3701e11530e508cec43e11298,f2aa315a0836ff79f868e089ae469bdc29d179f3701e11530e508cec43e11298,0040d6b65d4e6ac4d4e0c97c46a8f7529f4d09f2cd81ebc7185054c49723efea,923,32,32,RGB,JPEG
cifake_v3_train_real_0062,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2763 (6).jpg,train/REAL/2763 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0062.jpg,635b99418d58a1fa9f0aa67b9974f27d307b557dee4881061fef981578e35680,635b99418d58a1fa9f0aa67b9974f27d307b557dee4881061fef981578e35680,00424936d3ac6ebef7d7b065278bb266e550f94598946f02c1723bbe0e109d10,897,32,32,RGB,JPEG
cifake_v3_train_real_0063,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0212.jpg,train/REAL/0212.jpg,data/raw/prototype/real/cifake_v3_train_real_0063.jpg,db94fafcdf5df7ac81e04dae4cb75a9db4f2828d7934dc75f73aae7a12cf1b0c,db94fafcdf5df7ac81e04dae4cb75a9db4f2828d7934dc75f73aae7a12cf1b0c,004268a03ac7eefe392581e776a12b5be799c0ba5f8133b1a92fb30ecf3cc226,864,32,32,RGB,JPEG
cifake_v3_train_real_0064,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3155 (7).jpg,train/REAL/3155 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0064.jpg,ccfa09ef8f220a2cb80016fb58af4af30e6fa25c41e9cb58074675ef35ab811b,ccfa09ef8f220a2cb80016fb58af4af30e6fa25c41e9cb58074675ef35ab811b,0043e3fc47f09d6412f9f0e06bacdc23de88f1e85de415bcca96531dc66f131a,947,32,32,RGB,JPEG
cifake_v3_train_real_0065,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2390 (7).jpg,train/REAL/2390 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0065.jpg,ca145ee24cc872b11ded03e340d86ffee546542a6e15b85aa49945e343eae608,ca145ee24cc872b11ded03e340d86ffee546542a6e15b85aa49945e343eae608,0044da25f7e2fa9945bae48bb1867e6fff58324c70bb0c3e59539b5e826496a1,997,32,32,RGB,JPEG
cifake_v3_train_real_0066,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0452 (9).jpg,train/REAL/0452 (9).jpg,data/raw/prototype/real/cifake_v3_train_real_0066.jpg,f6754148b164b58575bbf3af574d9aed4ab532246f8fe7826e960482a1520c08,f6754148b164b58575bbf3af574d9aed4ab532246f8fe7826e960482a1520c08,0045ee8fb0f1a70c7272aa97598b699279dda8d93eb99460bef713b765ad1307,965,32,32,RGB,JPEG
cifake_v3_train_real_0067,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4842 (2).jpg,train/REAL/4842 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0067.jpg,35e6d4bc40f7a3a7a81e6cdb1d1f1a3cd66f16f107fce5ab5216ef8f20568a4c,35e6d4bc40f7a3a7a81e6cdb1d1f1a3cd66f16f107fce5ab5216ef8f20568a4c,0047e213f0e9402eedd25a5619c8461d02a1ccfe89bc525c232c6b8237d9f068,912,32,32,RGB,JPEG
cifake_v3_train_real_0068,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0656 (3).jpg,train/REAL/0656 (3).jpg,data/raw/prototype/real/cifake_v3_train_real_0068.jpg,4d351815a4724c6a5198d0f24f1e4952ce9024423a979d5d163f7bcb85076576,4d351815a4724c6a5198d0f24f1e4952ce9024423a979d5d163f7bcb85076576,00487c58f5d4f6d6c528b37e40cef439663ad4cdffc3dcc0b147e4fd7b4161cf,910,32,32,RGB,JPEG
cifake_v3_train_real_0069,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1508 (10).jpg,train/REAL/1508 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0069.jpg,306e2256e82c6537c98ea84786055270d7a45cad2a416c2580594174e58c7b67,306e2256e82c6537c98ea84786055270d7a45cad2a416c2580594174e58c7b67,004897f747d1bc151eb4e67ee0f24fa8a188b31595065dab7ebedc814d81af0c,962,32,32,RGB,JPEG
cifake_v3_train_real_0070,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2581 (8).jpg,train/REAL/2581 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0070.jpg,ee2179d81a58688723607d675b5f41222f4a668cc2465662c508cfa1bf2996c0,ee2179d81a58688723607d675b5f41222f4a668cc2465662c508cfa1bf2996c0,0048cd8b058621fa6047d1badb5f9401a8be1fcbee1fbae608c6df4ca2516a4c,930,32,32,RGB,JPEG
cifake_v3_train_real_0071,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4546 (6).jpg,train/REAL/4546 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0071.jpg,43df98286bd8e0e942cb0529908b3a30a5c0f933e82d79523b14c7d8243a3022,43df98286bd8e0e942cb0529908b3a30a5c0f933e82d79523b14c7d8243a3022,004904c89e7d52b2ee60d8cef11b3727165c8b677132533bd797b39a22a34c42,1019,32,32,RGB,JPEG
cifake_v3_train_real_0072,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1919 (6).jpg,train/REAL/1919 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0072.jpg,a247eb52a1607d86dd61937bcf82aedd4789b67ef1b2fd2f51e99285fd627f3c,a247eb52a1607d86dd61937bcf82aedd4789b67ef1b2fd2f51e99285fd627f3c,004ad22f5311b9ad5eee9b9980da42f25aa444a8a2b7591f0f9ba1176cd9c4dd,903,32,32,RGB,JPEG
cifake_v3_train_real_0073,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3710 (6).jpg,train/REAL/3710 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0073.jpg,93acd843d9f62ae6541133c770e611a31efdf7ae90a087adc8fc68fa859ce963,93acd843d9f62ae6541133c770e611a31efdf7ae90a087adc8fc68fa859ce963,004c06e80c9c2c24e3011472a83633a4c17c73026c725fda93764b20aa996225,913,32,32,RGB,JPEG
cifake_v3_train_real_0074,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3419 (5).jpg,train/REAL/3419 (5).jpg,data/raw/prototype/real/cifake_v3_train_real_0074.jpg,df59cfb3f5d47b0ed6320cbbbc5a553c3059a9e4a5acdbe03d8fe2b9e1473839,df59cfb3f5d47b0ed6320cbbbc5a553c3059a9e4a5acdbe03d8fe2b9e1473839,004cd0a088792f89fbbf48ad9cda03616fb0576c62782eff9a426e8fb8ea9349,892,32,32,RGB,JPEG
cifake_v3_train_real_0075,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1623 (10).jpg,train/REAL/1623 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0075.jpg,5ed10ed067dd49e7319857ace5676c05bf2ee1dfc865eec8b910dd94c152451a,5ed10ed067dd49e7319857ace5676c05bf2ee1dfc865eec8b910dd94c152451a,004ce020207f1dd38c95b65b5820d594e6446177ecd131cb3747eac4171e007f,966,32,32,RGB,JPEG
cifake_v3_train_real_0076,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0559 (4).jpg,train/REAL/0559 (4).jpg,data/raw/prototype/real/cifake_v3_train_real_0076.jpg,4e4d916019d1d80517d1673a814e43b4e80e5480ca414f5ef03525a588abc800,4e4d916019d1d80517d1673a814e43b4e80e5480ca414f5ef03525a588abc800,004fef56223cb4ab53bd3fcc3b08e1a663876c42c69d105cc58cef5e6c6fc7e2,846,32,32,RGB,JPEG
cifake_v3_train_real_0077,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4990 (2).jpg,train/REAL/4990 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0077.jpg,44673f9df76f0fbfc0ff2ea101884d660d378327508489c41467b5c0ea2c4284,44673f9df76f0fbfc0ff2ea101884d660d378327508489c41467b5c0ea2c4284,0050f2ee74e0ecc75e7310253041dc682f5c223890c6240a51f6b7ff9bdd66d7,972,32,32,RGB,JPEG
cifake_v3_train_real_0078,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3438 (2).jpg,train/REAL/3438 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0078.jpg,8cbac1e16dc728eff38532e86a2f745614d971bbc187af9cc915eba73fbb9acc,8cbac1e16dc728eff38532e86a2f745614d971bbc187af9cc915eba73fbb9acc,00537767c88325f724084938030cb7689670dfbf10177a7fa0912e3069dfd7e2,929,32,32,RGB,JPEG
cifake_v3_train_real_0079,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2558 (10).jpg,train/REAL/2558 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0079.jpg,b0db68ac5b70c72c2cfef5503a92ba921e2d0578f8283a38c1d002b4931979ef,b0db68ac5b70c72c2cfef5503a92ba921e2d0578f8283a38c1d002b4931979ef,0053cecc5c11be5e5dd00a52e5807f4a60ee1b45ff5cc92a61a01d6260a1a11c,944,32,32,RGB,JPEG
cifake_v3_train_real_0080,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2642 (3).jpg,train/REAL/2642 (3).jpg,data/raw/prototype/real/cifake_v3_train_real_0080.jpg,250e9ae34f6bf646ade42cfcdb8a57edbb35dbc6ac5fd5b38d493e5b2c06386a,250e9ae34f6bf646ade42cfcdb8a57edbb35dbc6ac5fd5b38d493e5b2c06386a,0053ecb969c07422bbc73ba24ea44ed67d847b7f6dd85458c268823fd3b191bb,925,32,32,RGB,JPEG
cifake_v3_train_real_0081,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3704.jpg,train/REAL/3704.jpg,data/raw/prototype/real/cifake_v3_train_real_0081.jpg,5eadf5283217562cef03d0a0c0cbed995b4c0c5c1356ed61962ba9b930087fe5,5eadf5283217562cef03d0a0c0cbed995b4c0c5c1356ed61962ba9b930087fe5,00567aef830017c40cb2932137e316f5c0332d10da79d20ffcd44b8a72cc1a28,853,32,32,RGB,JPEG
cifake_v3_train_real_0082,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1466 (7).jpg,train/REAL/1466 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0082.jpg,282064d23d13ae52ff7b75f5b331cd97458cd2b815445bebeda998a78e5743d3,282064d23d13ae52ff7b75f5b331cd97458cd2b815445bebeda998a78e5743d3,0058bc57599cef382669a4916210d0318d7452586e202282cbc716e55b4d7548,971,32,32,RGB,JPEG
cifake_v3_train_real_0083,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0285 (7).jpg,train/REAL/0285 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0083.jpg,935ab3abaa1a7e6ec29ab786f932d9ccd320e24e78b2532e0e2982e2e1e756ba,935ab3abaa1a7e6ec29ab786f932d9ccd320e24e78b2532e0e2982e2e1e756ba,00592ec9298d8b855355c361448b7e55be9451f10ecfc01bc300bad4f5112955,906,32,32,RGB,JPEG
cifake_v3_train_real_0084,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3235.jpg,train/REAL/3235.jpg,data/raw/prototype/real/cifake_v3_train_real_0084.jpg,71a378dbfcf4a3edf05a4370aea519fe992aa83f2ce84ae6772a712fccdc7708,71a378dbfcf4a3edf05a4370aea519fe992aa83f2ce84ae6772a712fccdc7708,005a594193f069c4ae546f4c6c4c272e3fdb3702cc24090fe6230ea0177b5f09,880,32,32,RGB,JPEG
cifake_v3_train_real_0085,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4365 (8).jpg,train/REAL/4365 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0085.jpg,7468da517313213066cdd8539426f43a7b18d57774dfe79334dd048712c5d596,7468da517313213066cdd8539426f43a7b18d57774dfe79334dd048712c5d596,005cfefdd9bc3def51364120cf92817664be429c6f053bc7c9a77f41ad49f97a,973,32,32,RGB,JPEG
cifake_v3_train_real_0086,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0757 (6).jpg,train/REAL/0757 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0086.jpg,7b539482a405390dc022726b6d4e65a0f0540db9c5d9c911e070b26a7655b14c,7b539482a405390dc022726b6d4e65a0f0540db9c5d9c911e070b26a7655b14c,005d8f57ffce866d0b78192d26c2cb1e257e92fa62a972d1b38ee80258edaed5,927,32,32,RGB,JPEG
cifake_v3_train_real_0087,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1289 (8).jpg,train/REAL/1289 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0087.jpg,56276a1775cd23b08c2cc272a5da10608b70d498ae83d3e5aa97fcd2ce7d76e4,56276a1775cd23b08c2cc272a5da10608b70d498ae83d3e5aa97fcd2ce7d76e4,005e6612fa92d9d8b76ab0eed7bfcbf7b1dcfd3aaecd62f1ea4e658b69d79044,944,32,32,RGB,JPEG
cifake_v3_train_real_0088,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4573 (6).jpg,train/REAL/4573 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0088.jpg,5e78605e5f2a70268e21cbaf753d80d2f13e52dd3c72bbfc9580bc9d7a67894b,5e78605e5f2a70268e21cbaf753d80d2f13e52dd3c72bbfc9580bc9d7a67894b,005f04bcfa8bd197baa821501502e83af2e8243e4defc36121ae7f0023202754,918,32,32,RGB,JPEG
cifake_v3_train_real_0089,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1586 (7).jpg,train/REAL/1586 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0089.jpg,bf90df779a1a48e0ec2ef4b9f7566ada713d9955b600ae5b5075487d10e47946,bf90df779a1a48e0ec2ef4b9f7566ada713d9955b600ae5b5075487d10e47946,005fdd480170d28272b4ee4a7b983eb9b09326ea181047e041f785c1493df2ea,1015,32,32,RGB,JPEG
cifake_v3_train_real_0090,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0904 (10).jpg,train/REAL/0904 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0090.jpg,82f871d7c39bc39cbd9155d277a1873e5f564f83fd9174667c76bda47841903e,82f871d7c39bc39cbd9155d277a1873e5f564f83fd9174667c76bda47841903e,005ffec421625da413fd88a4c5fcea8c04bf23e947c16f1ba2374eb0bee4e98c,971,32,32,RGB,JPEG
cifake_v3_train_real_0091,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0615 (8).jpg,train/REAL/0615 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0091.jpg,9427df08dfea374b34f9dc18bb8374f4915602e48d78be217a6543c270a129ae,9427df08dfea374b34f9dc18bb8374f4915602e48d78be217a6543c270a129ae,006158f1757212b5331641978f1db8a77feee98f14dfb9efbd436280afb8bc87,927,32,32,RGB,JPEG
cifake_v3_train_real_0092,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/4712.jpg,train/REAL/4712.jpg,data/raw/prototype/real/cifake_v3_train_real_0092.jpg,54b80d3ae981dd94444cb141572bf72d456e5ee4e32a2aff9211d652f8bcd8c0,54b80d3ae981dd94444cb141572bf72d456e5ee4e32a2aff9211d652f8bcd8c0,006811117a8797a9c288cb740b723f0f55b8485c84610e1c5928d2296ffc3c8d,942,32,32,RGB,JPEG
cifake_v3_train_real_0093,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2882 (7).jpg,train/REAL/2882 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0093.jpg,3817cd84ae5c1e8fc67145a32316cceb43a18bee0004b4d86a61b1dff086145a,3817cd84ae5c1e8fc67145a32316cceb43a18bee0004b4d86a61b1dff086145a,006852f6576f059910f031355b21f257706df2bcc876e2962a83783144528455,977,32,32,RGB,JPEG
cifake_v3_train_real_0094,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2417 (3).jpg,train/REAL/2417 (3).jpg,data/raw/prototype/real/cifake_v3_train_real_0094.jpg,d3a718364211d68d6524a35128f4307cc752161724228bd7fc8fb84f16bd82d1,d3a718364211d68d6524a35128f4307cc752161724228bd7fc8fb84f16bd82d1,0068cf8bb9e2d76391e73d23941042b9a6af1fca3ba259f5c6853ec64d1e2498,877,32,32,RGB,JPEG
cifake_v3_train_real_0095,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1399 (8).jpg,train/REAL/1399 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0095.jpg,6301cc78523eb1109d634ac7d64257af7649a067ae5130745e2983faeee32bb9,6301cc78523eb1109d634ac7d64257af7649a067ae5130745e2983faeee32bb9,006a42fa85e0cfa249d81c965871393a9094e15841d3c95da02b2cbf0c25e372,953,32,32,RGB,JPEG
cifake_v3_train_real_0096,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2838 (3).jpg,train/REAL/2838 (3).jpg,data/raw/prototype/real/cifake_v3_train_real_0096.jpg,1d028f4e23f6da34c19cc68ee80b2c05788e5c07c2f2cf1c302b8e82a63ce4df,1d028f4e23f6da34c19cc68ee80b2c05788e5c07c2f2cf1c302b8e82a63ce4df,00743a51e06954fa68bf21792b838f0b60377976a44a1ded03083f891bdd4124,892,32,32,RGB,JPEG
cifake_v3_train_real_0097,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2053 (5).jpg,train/REAL/2053 (5).jpg,data/raw/prototype/real/cifake_v3_train_real_0097.jpg,001577411ba902fca465f99df54015d581aea26f1d9c195bd4ac9d8ea0b7a409,001577411ba902fca465f99df54015d581aea26f1d9c195bd4ac9d8ea0b7a409,00752b2b822ec48321e87af7fc196b3abb42fe587d50dfa9b2c1951e016258a2,884,32,32,RGB,JPEG
cifake_v3_train_real_0098,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2827 (3).jpg,train/REAL/2827 (3).jpg,data/raw/prototype/real/cifake_v3_train_real_0098.jpg,743d060c069be881b2112bc592b7d4f3d0169433dbc38f37acb92f1979e7f781,743d060c069be881b2112bc592b7d4f3d0169433dbc38f37acb92f1979e7f781,00752d46a3947f10d2d054662294a9befb84dba7b6b16beb1cc54a1257c492b3,886,32,32,RGB,JPEG
cifake_v3_train_real_0099,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0827 (4).jpg,train/REAL/0827 (4).jpg,data/raw/prototype/real/cifake_v3_train_real_0099.jpg,736e962d1966dd66844d00ae877891b575da23acc134b2a51ce6738f637330fa,736e962d1966dd66844d00ae877891b575da23acc134b2a51ce6738f637330fa,00776addca0a36aeca51f7fc9b75ae41008991955c199846e5fe6f91fa84d35c,972,32,32,RGB,JPEG
cifake_v3_train_real_0100,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1516 (10).jpg,train/REAL/1516 (10).jpg,data/raw/prototype/real/cifake_v3_train_real_0100.jpg,22465e6bd0df00ce6fdf9824216172aa572c3f7c8ec35b5738464b0ef7b0ffc8,22465e6bd0df00ce6fdf9824216172aa572c3f7c8ec35b5738464b0ef7b0ffc8,007883f7f50578ffb8b24a8a395998e7da11741193e0c6ce19d58b1c765566d5,884,32,32,RGB,JPEG
cifake_v3_train_real_0101,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3357 (9).jpg,train/REAL/3357 (9).jpg,data/raw/prototype/real/cifake_v3_train_real_0101.jpg,158a07853049956494c9ed699494a987d5d5973e7b3506076f11c408df2625a1,158a07853049956494c9ed699494a987d5d5973e7b3506076f11c408df2625a1,0078a33857a5e25f919bfedd266dd1044f854a6f80cec2c341c2bf3d89076512,978,32,32,RGB,JPEG
cifake_v3_train_real_0102,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1201 (8).jpg,train/REAL/1201 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0102.jpg,2facb45db7fa8fe00b2abf9c71ceef5cd8bb8eb9d30130c1c3467ac1f190e73a,2facb45db7fa8fe00b2abf9c71ceef5cd8bb8eb9d30130c1c3467ac1f190e73a,007979b6eab6219c987bbd30f738fe5a80623ad5c8d942a814a9516a03766bb3,966,32,32,RGB,JPEG
cifake_v3_train_real_0103,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3797 (6).jpg,train/REAL/3797 (6).jpg,data/raw/prototype/real/cifake_v3_train_real_0103.jpg,6666b3bd5a6e9433e1ced99abda4a5fc0fa4a36b6e1c62f52f7c97ebf3b860e3,6666b3bd5a6e9433e1ced99abda4a5fc0fa4a36b6e1c62f52f7c97ebf3b860e3,007a0302f6173a2f92a0fe13afbfe7adb4f93a13c86dfdacff4594765e0f6f52,996,32,32,RGB,JPEG
cifake_v3_train_real_0104,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3037 (5).jpg,train/REAL/3037 (5).jpg,data/raw/prototype/real/cifake_v3_train_real_0104.jpg,8352e46f50b90e227cdea2e5c5c44e8159d46ff84231a916eee5eff12ec40cd1,8352e46f50b90e227cdea2e5c5c44e8159d46ff84231a916eee5eff12ec40cd1,007d4d2f08bbee71a23d0348007d121b9a7dfd7dcb8e99a26b84eadcb5fcb3fa,849,32,32,RGB,JPEG
cifake_v3_train_real_0105,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0618 (2).jpg,train/REAL/0618 (2).jpg,data/raw/prototype/real/cifake_v3_train_real_0105.jpg,de938675220e15cf0211ed8146260a55555fa0ff42a23b45b1c6026bf9cf8087,de938675220e15cf0211ed8146260a55555fa0ff42a23b45b1c6026bf9cf8087,007fbe4f396e0434d4f6ac52f125ad34c1f1cf7befa17e12284a2449443c9bdc,942,32,32,RGB,JPEG
cifake_v3_train_real_0106,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/3716 (4).jpg,train/REAL/3716 (4).jpg,data/raw/prototype/real/cifake_v3_train_real_0106.jpg,6ee65634597dded8ea7b3ad53beadc9869fb65f8b277777351f1d0c52b03ebed,6ee65634597dded8ea7b3ad53beadc9869fb65f8b277777351f1d0c52b03ebed,007fd4867d968ba43dc91da24a552209adfab514182f5c8f853494663046cd63,899,32,32,RGB,JPEG
cifake_v3_train_real_0107,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/1325 (7).jpg,train/REAL/1325 (7).jpg,data/raw/prototype/real/cifake_v3_train_real_0107.jpg,2c00f64611674dc5eb8b9f91a89f5d1ca7014c911b8d46000b81fc6860c78235,2c00f64611674dc5eb8b9f91a89f5d1ca7014c911b8d46000b81fc6860c78235,00812a2fc39e7cc03835ea88844876a5b43be0d9ccc2a27ccedc15da647dd8c9,959,32,32,RGB,JPEG
cifake_v3_train_real_0108,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2165.jpg,train/REAL/2165.jpg,data/raw/prototype/real/cifake_v3_train_real_0108.jpg,3c5235842af2f63c2e55419859dd3d1aafd75180a9003bd7d4ce70907d6012a9,3c5235842af2f63c2e55419859dd3d1aafd75180a9003bd7d4ce70907d6012a9,00821ca21312f2961ff77bf83f54c6c8e04c2fb3b14145d3448a6e57d09348bc,852,32,32,RGB,JPEG
cifake_v3_train_real_0109,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/0074 (9).jpg,train/REAL/0074 (9).jpg,data/raw/prototype/real/cifake_v3_train_real_0109.jpg,488ae177c185d47afc54a8dd09795b71e882e49b430f43f997a614f2c060ceea,488ae177c185d47afc54a8dd09795b71e882e49b430f43f997a614f2c060ceea,00850e7d23ec636a00caf422a294c1114316ef8f324a2582cfb1f9aeb189092b,918,32,32,RGB,JPEG
cifake_v3_train_real_0110,train,real,0,CIFAKE,3,train,real,data/interim/cifake_source_v3/train/REAL/2601 (8).jpg,train/REAL/2601 (8).jpg,data/raw/prototype/real/cifake_v3_train_real_0110.jpg,6dcc4c2cfd213dca099aa806847dd6809b500946e59af5cae284bff60b35cee4,6dcc4c2cfd213dca099aa806847dd6809b500946e59af5cae284bff60b35cee4,00863184087599cdb209169067336731f9e0d3899a3b53fe0e556d6ad1914fc3,953,32,32,RGB,JPEG
